"X","Address","FLAG","Avg.min.between.sent.tnx","Avg.min.between.received.tnx","Time.Diff.between.first.and.last..Mins.","Sent.tnx","Received.Tnx","Number.of.Created.Contracts","Unique.Received.From.Addresses","Unique.Sent.To.Addresses","min.value.received","max.value.received","avg.val.received","min.val.sent","max.val.sent","avg.val.sent","min.value.sent.to.contract","max.val.sent.to.contract","avg.value.sent.to.contract","total.transactions..including.tnx.to.create.contract","total.Ether.sent","total.ether.received","total.ether.sent.contracts","total.ether.balance","Total.ERC20.tnxs","ERC20.total.Ether.received","ERC20.total.ether.sent","ERC20.total.Ether.sent.contract","ERC20.uniq.sent.addr","ERC20.uniq.rec.addr","ERC20.uniq.sent.addr.1","ERC20.uniq.rec.contract.addr","ERC20.avg.time.between.sent.tnx","ERC20.avg.time.between.rec.tnx","ERC20.avg.time.between.rec.2.tnx","ERC20.avg.time.between.contract.tnx","ERC20.min.val.rec","ERC20.max.val.rec","ERC20.avg.val.rec","ERC20.min.val.sent","ERC20.max.val.sent","ERC20.avg.val.sent","ERC20.min.val.sent.contract","ERC20.max.val.sent.contract","ERC20.avg.val.sent.contract","ERC20.uniq.sent.token.name","ERC20.uniq.rec.token.name","ERC20.most.sent.token.type","ERC20_most_rec_token_type"
8460,5.07317002942152e+47,1,384.34,475.24,63019.7,55,10,0,9,8,0.05,3.319687,2.097435,0.15,3.930183,2.700054,0,0,0,75,21.5231151,1.692392037,0,0,1,4.01505535,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1216.789506,0,0,0,0,0,1," ","Tronix"
2558,3.81246513209682e+47,0,3.07,2742,51699.4,17,17,0,2,1,0.043,1.645383,0.977723,0.774912,0,0.775651,0,0,0,34,0,3.07728387,0,1.013576086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0"
3805,5.78245481219244e+47,0,2008.43,3134.88,305236.25,58,67,0,21,30,0,1213.425248,55.795762,0,330.999559,11.168882,0,0,0,125,856.2169767,1057.540042,0,0.058483116,138,114164.0908,0,0,5,35,0,37,0,0,0,0,0,140.828763,0,0,0,0,0,0,0,19,37,"None","Promodl"
4300,6.50887288043929e+47,0,134.85,11158.03,100477.67,10,12,0,1,1,0.010493,0.019975,0.456811,0.56407,0.998688,1.092856,0,0,0,21,20.997471,43.26215556,0,0.002641472,0,0,0,0,0,0,0,0,0,0,0,0,0,450523.0759,0,0,0,0,0,0,0,0,0,"0","0"
8653,6.57198692709321e+47,1,0,794.52,12642.43,0,8,0,8,0,0.010009,1.184,0.149083,0,0,0,0,0,0,10,74.20526019,143.4635399,0,-79.395052,5,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4," "," "
697,9.6821070392272e+46,0,0,12252.86,228995.87,0,17,1,5,0,0,4.999425,0.162932,0,0,0,0,0,0,20,26.98,23.60661736,0,50.57306809,4,993.2724525,14948.63032,0,2,1,0,1,0,0,0,0,1238.847622,0,0.75435,0,0,0,0,0,0,3,1,"Civic","Golem"
887,1.25891320675719e+47,0,1.96,1137.25,966040.98,0,865,1,10,2,0.04433,28.79,2.069214,0,0,0,0,0,0,755,0.9978,1283.928004,0,1302.58,1,13483.94234,0,0,0,1,0,1,0,0,0,0,10084,53.517441,75.626958,0,0,0,0,0,0,0,1,"None","blockwell.ai KYC Casper Token"
3315,5.02095388891994e+47,0,33772.6,0,149934.5,6,2,0,2,5,0.055408,6.6012,0.984639,0,5.924869,2.113718,0,0,0,7,54.85069292,0.07923065,0,0.003528,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"None","COPYTRACK"
9488,1.23046349453959e+48,1,0,608.56,6861.97,1,6,0,6,1,0.002702,1.000077,1.933135,1.610044,0.142298,1.632824,0,0,0,7,2.61423087,0.1744859,0,0.00078606,1,1.337,15,0,1,1,0,1,0,0,0,0,0,11600000,5000200,10000,0,156.931837,0,0,0,1,1,"blockwell.ai KYC Casper Token","Yooba token"
9131,9.72690446332097e+47,1,0,176.39,17915.43,3,17,0,17,1,0.003,4.99,2.239751,21.455021,6,21.136607,0,0,0,19,0,150.3258684,0,0.216102577,1,1.337,0,0,0,1,0,1,0,0,0,0,0,0,41.074284,0,0,0,0,0,0,0,1," ","GSENetwork"
3418,5.1650109610846e+47,0,0,0,64.15,1,1,0,1,1,29.99,11,28.5,14.994528,9.73067,16.249559,0,0,0,2,1.1715262,9.861906236,0,0.00062,0,521.4991818,0,0,0,1,0,1,0,0,0,0,1.49565,96018,0,0,148557,0,0,0,0,0,1,"0","0"
997,1.41521409832297e+47,0,0,1710.44,198934.83,0,114,1,4,0,0,0.750558,1.5,0,2.12947,0.99,0,0,0,112,0,33.01104564,0,39.65687618,2,601.7139944,0,0,0,2,0,2,0,0,0,0,0,994619,0,100,0,0,0,0,0,0,2,"None","DATAcoin"
1044,1.52022386713406e+47,0,108.48,0.84,323.08,3,2,0,2,3,23.688879,76.394034,50.5,0.278,81.057739,33.666149,0,0,0,6,208,135.6,0,0.0021,0,216.7151016,0,0,0,1,0,1,0,0,0,0,257.500306,7894324,799181.9545,0,1620000,5238.481137,0,0,0,0,1,"0","0"
4526,6.87791707216296e+47,0,0,0,0,0,1,0,1,0,0.804725,0,0.011878,0.33958,0.119829,0.756127,0,0,0,0,0,0.0209,0,0.000441,0,13.37,0,0,0,1,0,1,0,0,0,0,13.37,0,0,0,0,0,0,0,0,0,1,"0","0"
1981,2.94834875979388e+47,0,4212.31,20374.06,950313.48,50,7,0,3,2,0.02,1.106808,0.81,0,0.499559,0.14534,0,0,0,56,0.17938,0.28,0,0.010950481,2,3632.662868,0,0,0,2,0,2,0,0,0,0,0,365,0,100,0,0,0,0,0,0,2,"None","blockwell.ai KYC Casper Token"
7316,1.1246165237818e+48,0,2.68,0,7.53,3,1,0,1,3,101,1902.37628,1000.5,0.488922,1474.821132,666.999528,0,0,0,4,2000.998113,2001,0,0.001026218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,"0","0"
1416,2.04758007273876e+47,0,5636.12,4706.41,388106.17,71,15,0,4,34,0.011906,18.469511,3.661339,0,11.84,0.970799,0,0,0,94,0,101,0,0.001026218,124,9974.220147,0,0,32,48,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,13,54,"None","EOS"
6807,1.04128507714231e+48,0,0,0,359.87,1,1,0,1,1,3.989,0,0.674937,4.005663,0.987539,2.659376,0,0,0,2,0.9978,44.50628024,0,0.0016091,0,27999,7389.9245,0,1,1,0,1,0,0,0,0,32345,1.337,0.536524,8420.05581,0,0,0,0,0,1,1,"0","0"
9469,1.21678216489561e+48,1,79608.57,149.56,252758.42,4,32,0,27,2,0.038079,5.575086,0.810757,0.78,5.1,1.230817,0,0,0,32,7.24166,183.6186244,0,0.001026218,3,2.089624089,31.77470431,0,1,1,0,1,0,0,0,0,0,0,0,0,0,170.861383,0,0,0,1,1,"blockwell.ai KYC Casper Token","Tronix"
8206,3.50802354053612e+47,1,290.08,443.75,6005.32,2,6,0,6,2,0,9.99,1.525335,0.999034,7.95,2.081133,0,0,0,5,10.20088375,1.101503501,0,-1.996556,1,0,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,57500,0,0,0,0,0,0," "," "
6928,1.05902082698374e+48,0,0,8873.76,105138.73,0,9,1,3,0,0,0,0.499,0,0.998939,0.259377,0,0,0,9,0,54.0649865,0,0.922959773,1,3.12e-08,0,0,0,1,0,1,0,0,0,0,0,0,39.674532,0,0,0,0,0,0,0,1,"None","DGD"
1297,1.86986302852803e+47,0,19.89,0,62.3,3,1,0,1,3,101,101,101,10,46.383126,33.666149,0,0,0,4,109.0681608,77.0234898,0,-4.80435624,0,0,0,0,0,0,0,0,0,0,0,0,0,1399.999543,2.948007,0,0,0,0,0,0,0,0,"0","0"
783,1.08011138093539e+47,0,0,121637.04,628523.6,1,2,0,2,1,0.01,3.121442,2.005246,0,2.187378,0.320956,0,0,0,4,5.03114377,4.923244525,0,12.3,0,1.359704311,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0"
2340,3.47642493904096e+47,0,1638.19,3299.78,1084594.63,79,333,0,10,1,0.010017,61.758063,1.986835,0.551545,60,9.783844,0,0,0,425,100.9990158,197.1106614,0,0.000984218,8,479.0917099,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"None","XENON"
1499,2.17812698954913e+47,0,7.44,1947.98,80078.27,59,18,0,8,15,0,1.093859,2,0,0.502947,0.36137,0,0,0,79,4.15,93.97444153,0,0.000861,34,0,231.84425,0,1,9,0,7,0,0,0,0,0,28.077293,0,0,0,0,0,0,0,3,7,"BAT","bitqy"
2081,3.07518754408313e+47,0,3.65,24578.25,534050.37,14,12,0,3,1,0.262392,80,26.022299,0.999163,53.724214,23.044883,0,0,0,30,85.50035271,101,0,0.003325082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0"
342,4.19208239822242e+46,0,2.52,28003.05,159860.1,22,16,0,7,2,0.524134,4,2.605729,0.104785,5.544,1.688423,0,0,0,45,0.499559,0,0,0.001722,0,0,0,0,0,0,0,0,0,0,0,0,0,16888,13.37,0,0,0,0,0,0,0,0,"0","0"
4359,6.60759614858805e+47,0,0,0,5.7,1,1,0,1,1,1.352964,0.31,1,1.465969,0.79374,0.499139,0,0,0,2,10.99938,9.406015864,0,0.00388079,0,13.37,0,0,0,1,0,1,0,0,0,0,13.37,676818.9445,0,0,0,0,0,0,0,0,1,"0","0"
8577,5.91472643884673e+47,1,0,0,0,0,0,0,0,0,0,0,0.02505,0,0.166754,0.13332,0,0,0,1,14.288677,0,0,0.00912997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,98.5,0,0,0,0,0,0," "," "
106,6.31362282759794e+45,0,3.21,0.52,6.45,3,2,0,2,3,109.334666,1899.626415,1000.5,0.142556,1492.004984,666.999528,0,0,0,6,2000.998585,2001,0,0.001428506,0,724.5763192,0,0,0,1,0,1,0,0,0,0,800,0,0,0,133,0,0,0,0,0,1,"0","0"
6178,9.46324291994975e+47,0,14.03,0,50.12,9,1,0,1,2,0.1,0.5,0.098709,0.019397,0.099086,0,0,0,0,10,0.984528341,5.0036603,0,0.0004851,0,1502.115707,5e-09,0,1,1,0,1,0,0,0,0,1500,16888,1.479861,0,84.1058,0,0,0,0,1,1,"0","0"
4500,6.80584968900615e+47,0,2941.87,1099.73,125690.6,16,33,0,7,11,0.05,4.534839,2.763317,0,6,1.563049,0,0,0,45,1.097939,115.4047467,0,-60.67255396,19,0,0,0,0,5,0,1,0,0,0,0,0.753263,0,20.0674,0,0,0,0,0,0,0,1,"None","Insolar"
6044,9.23477019079838e+47,0,9677.46,48664.48,417794.43,16,10,0,6,11,0.003565,1.698,0.605083,0.1,2.9909,0.990485,0,0,0,23,41.02347174,4.2,0,0.000471636,1,1979.142737,0,0,0,1,0,1,0,0,0,0,1500,0,1.130433,0,0,0,0,0,0,0,1,"None","Beth"
5566,8.46805274136285e+47,0,4703.81,11275.1,173931.38,13,9,0,4,7,0.025734,10.995,3.252735,0,15.5747,2.804785,0,0,0,23,0.999441931,20.54798996,0,0.00966,11,112.37,0,0,0,7,0,9,0,0,0,0,0,1.337,13.37,0,0,43038,0,0,0,0,9,"None","Livepeer Token"
6053,9.23952955342905e+47,0,36.59,0.23,320.3,3,2,0,2,3,15.186801,10000,3750.0015,0.253479,0,0.497921,0,0,0,5,6332.984349,10001,0,9400.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.850316,0,0,0,0,0,0,0,0,"0","0"
7418,1.13983220341896e+48,0,13994.89,6795.01,939456.73,41,18,0,11,23,0,138,16.174625,0,263,20.456725,0,0,0,61,350.1057724,248.9060886,0,0.009341891,44,403.4283054,0,0,0,20,0,26,0,0,0,0,0,2.131422,13.37,0,0,0,0,0,0,0,26,"None","Insolar"
8423,4.8965465615067e+47,1,16.43,4300.92,8788.32,17,24,0,17,8,0,9.995,2.269969,0.05589,2.002005,1.449434,0,0,0,43,5.96687287,9.75330697,0,7,13,0,0,0,0,2,0,4,0,0,0,0,0,365,778.655138,0,0,0,0,0,0,0,4," "," "
1482,2.14770136251492e+47,0,60637.93,14539.54,506893.22,5,8,0,7,4,1.255218,9.068317,3.999,0.002,8.099497,3.705956,0,0,0,12,19.1659,63.3499926,0,0.000882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0"
2148,3.18521482808514e+47,0,0,0,0,0,0,0,0,0,3,3.999,4.405155,0,2.59425,1.483,0,0,0,0,6.231553198,43.26215556,0,0.001554,4,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,100,0,0,0,0,0,4,"None","iEx.ec Network Token"
1826,2.73888363436172e+47,0,4826.19,12246.14,297857.55,27,19,0,9,16,0.002108,12.995,0.946428,0,10.218346,0.653362,0,0,0,44,0,4.44139767,0,0.06686957,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1e+06,0,0,0,0,0,1,"None","XENON"
6365,9.68731068592037e+47,0,5.88,130283.16,535137.22,8,6,0,6,3,0.0526,1.479434,0.828522,0.999392,1.806765,1.042574,0,0,0,17,2.989391,1.005,0,-0.386417617,0,21041.31603,0,0,0,1,0,1,0,0,0,0,10084,365,0,0,0,0,0,0,0,0,1,"0","0"
8737,7.15984021373589e+47,1,0,236.33,1556.7,1,4,0,3,1,0.1,2,0.088887,2.090215,0.1,1.629559,0,0,0,6,0,0.04287002,0,0.005497028,1,1444.347483,0,0,0,1,0,1,0,0,0,0,1500,3039699.118,0,0,0,0,0,0,0,0,1," ","OOOBTCTOKEN"
740,1.03411892012912e+47,0,11375.19,11088.47,443352.32,20,65,0,3,9,0,550,31.637018,0,100,42.5,0,0,0,69,100.998446,248.7293889,0,0.001414909,11,0,0,0,0,1,0,3,0,0,0,0,0,0,3170.175444,0,800,0,0,0,0,0,2,"None","Tronix"
4476,6.79550444211346e+47,0,0,1.49,19326.12,0,9999,1,59,0,0.122077,389310.7456,54.057505,0,0,0,0,0,0,10000,0,540520.9891,0,1001451.674,311,7718.788989,193722.9561,0,67,11,0,12,0,0,0,0,0,0,0,0.001,0,0,0,0,0,4,12,"blockwell.ai KYC Casper Token","TokenCard"
5337,8.12454209091945e+47,0,14.97,13933.48,301026.63,9,9,0,6,1,0.0415,138.4819,23.718381,0.00334,114.857107,28.817319,0,0,0,20,100.9984458,101,0,0.01688731,0,3.235862156,0,0,0,1,0,1,0,0,0,0,0,64.921895,0,0,126481,1433366.1,0,0,0,0,1,"0","0"
4815,7.29013692427848e+47,0,0,36418.38,70339.32,0,3,1,2,0,0.495,10,1.628329,0,0,0.010107,0,0,0,4,0,4,0,25.49754898,0,911945.4074,0,0,0,1,0,1,0,0,0,0,0,0,13.37,0,0,0,0,0,0,0,1,"0","0"
8091,2.8658352817832e+47,1,0,0,0,0,0,0,0,0,0,0.09475,0.436582,0.499139,0.999441,1.00169,0,0,0,1,0.99938,4.539434715,0,0.002079,1,11162.76094,0,0,0,1,0,1,0,0,0,0,10000,0,0,2860,0,0,0,0,0,0,1," ","Celer Network"
6717,1.024334423208e+48,0,1564,1907.65,552709.82,237,187,0,21,45,0.002131,12.26,1.72328,0,40.448553,1.676901,0,0,0,483,448.0832905,262.5381628,0,0.00042,120,265743.4874,0,0,49,30,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,18,35,"None","Livepeer Token"
4313,6.54328426503322e+47,0,2.82,0,8.92,4,1,0,1,4,59.257306,1902.623515,1000.5,0,1488.680936,500.249528,0,0,0,4,2000.998169,2001,0,0.0191689,11,601.7139944,0,0,0,8,0,11,0,0,0,0,1,0,29929.2,0,0,0,0,0,0,0,11,"None","Livepeer Token"
1959,2.91382524463335e+47,0,0,0,4.9,1,1,0,1,1,0.06664,0.1,0.659334,0.267496,0,0.249926,0,0,0,2,14.03577308,6.761104446,0,0.002583,0,0,5836.59737,0,1,0,0,0,0,0,0,0,763.454618,0.264373,0,1000.000354,78.323869,0,0,0,0,1,0,"0","0"
1904,2.86194797085769e+47,0,4918.97,4690.94,835121.87,84,71,0,19,31,0.100007,200,13.333139,0,324,44.613868,0,0,0,137,5524.228,4997.732517,0,-24.89893411,107,242921.3092,0,0,12,37,0,47,0,0,0,0,0,0,0,100,0,0,0,0,0,19,47,"None","Livepeer Token"
4176,6.33192914375244e+47,0,5641.66,12437.12,536452.07,72,16,0,11,36,0.013635,0.165222,0.178617,0,1.64264,0.000631,0,0,0,87,0.415307137,15.845,0,12.94762532,149,55635.41061,0,0,65,46,0,56,0,0,0,0,0,0,14.124936,0,0,0,0,0,0,21,56,"None","XCELTOKEN"
1934,2.89825640592895e+47,0,10896.54,46570.37,300586.47,6,3,0,1,7,0.03,13.147916,1.079221,0,12.2,6.518499,0,0,0,9,5.002299482,2.4,0,0.000984218,4,267577.6186,0,0,0,4,0,4,0,0,0,0,0,0.753884,0,0,0,3794.96425,0,0,0,0,4,"None","CANDY"
1693,2.54243227662859e+47,0,3.71,5629.59,80182.5,11,10,0,5,1,0.331,0.794186,0.449717,0.050511,0.467205,0.061847,0,0,0,21,0,0.694722891,0,-0.499139,1,88.01,0,0,0,1,0,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,"None","XENON"
2660,3.96863741506258e+47,0,843.21,13328.35,134314.02,8,10,0,2,7,0.00907,3.998812,0.733306,0,4.717131,0.990485,0,0,0,14,16.55113052,82.77,0,0.314530549,13,3648.647903,0,0,0,9,0,11,0,0,0,0,0.99,6.671971,0,0,43448.72,18.5715,0,0,0,0,11,"None","XENON"
9392,1.15754042990508e+48,1,0,0,1960.08,1,1,0,1,1,0.5,2,0,1.499685,3.251441,2.104909,0,0,0,2,1.111223624,36.96522785,0,0.001911017,1,4587.16639,0,0,0,1,0,1,0,0,0,0,1500,0.030548,1.337,0,0,0,0,0,0,0,1," ","OOOBTCTOKEN"
3489,5.27745310711466e+47,0,0,0,592.95,1,1,0,1,1,0.8,3,2.445275,2.593891,2.745738,2.999114,0,0,0,2,2.52314852,0.72860901,0,0.00736497,0,0.821105306,0,0,0,1,0,1,0,0,0,0,0,345574.1718,15,0,7776.99,0,0,0,0,0,1,"0","0"
8235,3.72655824737036e+47,1,429.79,762.99,29823.23,263,9,0,7,101,0.5,30,2.547234,0.199937,25,0.317372,0,0,0,314,80.28824888,101,0,-234.9643,0,10084,761672,0,1,1,0,1,0,0,0,0,9500,0.85665,0,10775,0,0,0,0,0,1,1,"0","0"
7271,1.11275780025729e+48,0,2.89,0,26.9,3,1,0,1,3,101,101,101,9.999454,72.160422,33.666149,0,0,0,4,156.8167398,101,0,0.028284802,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0.2,0,0,0,0,0,0,"0","0"
5320,8.06797983947129e+47,0,161.55,0,315.23,2,1,0,1,2,101,101,101,2.965659,100,50.499487,0,0,0,3,100.998446,101,0,0.359252221,6,101.0556835,0,0,0,6,0,6,0,0,0,0,0,1.337,0,0,0,356789.9135,0,0,0,0,6,"None","Livepeer Token"
6032,9.21305113364467e+47,0,2.14,240.45,573.42,2,2,0,2,2,4.618511,70,50.5,3.980741,76.77937,43.979395,0,0,0,4,392.9891,493.343108,0,0.003961018,0,2.402482494,0,0,0,1,0,1,0,0,0,0,0.373511,365,0,0,0,0,0,0,0,0,1,"0","0"
7961,1.78085199521105e+47,1,1299.78,288.71,10073.33,9,14,0,13,8,0.04785,4.504509,3.904619,0,1.887837,0.934207,0,0,0,20,8.74463284,0.11226227,0,0.001722,5,0,0,0,0,4,0,3,0,0,0,0,0,0,0,100,0,0,0,0,0,0,3," "," "
264,2.89036317163239e+46,0,2059.98,5422.52,405712.52,103,79,0,15,42,0,5.782719,0.763531,0.02,5,0.154567,0,0,0,176,0,0,0,0.004139,0,0,0,0,0,0,0,0,0,0,0,0,0.80811,1,0,0,0,0,0,0,0,0,0,"0","0"
432,5.59955152006903e+46,0,21759.82,0,39800.62,2,1,0,1,2,0.03,0,0.847,0.099496,0.028918,0.1,0,0,0,3,3.95529315,5.96773387,0,0.002542702,4,2.796768726,0,0,0,4,0,4,0,0,0,0,0,0.926164,0,0,0,0,0,0,0,0,4,"None","PoSToken"
6102,9.33997894734235e+47,0,0,4355.56,198932.2,1,3,0,2,1,4.997787,2.1,0.322431,3.98817,0,2.99938,0,0,0,4,10.9259988,30.09274594,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0"
5368,8.16073273178386e+47,0,63.55,2358.01,765374.43,213,229,0,3,3,0,1180.5791,83.310452,0,2228.88,7.507077,0,0,0,449,582.0062703,606.59,0,-131.7434561,16,4875.694644,0,0,0,12,0,13,0,0,0,0,0,0,0,0,1e-06,0,0,0,0,0,13,"None","Promodl"
3400,5.10456904373059e+47,0,0,3689.47,291440.47,0,84,1,5,0,0.005,1.069968,0,0,0,0,0,0,0,85,0,4.737597985,0,11.58782318,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+06,0,0,0,113992.1875,0,0,0,0,0,"0","0"
3775,5.72910863220334e+47,0,164.02,0,402.15,2,1,0,1,2,101,101,101,0.99916,93.999016,50.499508,0,0,0,3,100.13895,101,0,0.000984218,0,1.902798424,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0"
1350,1.96627999899312e+47,0,161.67,0.19,321.82,2,2,0,2,2,50.382867,51.007637,41.43,5,100.499562,50.499487,0,0,0,4,187.5141299,101,0,0.0219265,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,"0","0"
4340,6.57121294200619e+47,0,0,29442.29,88326.87,0,2,1,2,0,0,98,27.561724,0,0,0,0,0,0,3,0,101,0,54.95,0,0.373511486,0,0,0,1,0,1,0,0,0,0,0,0,189.489097,0,0,0,0,0,0,0,1,"0","0"
6260,9.53918649624525e+47,0,7.11,18057.76,782007.88,26,19,0,5,1,0.032777,0.1575,0.775485,0.21144,0,0,0,0,0,44,1.094030959,32.8175471,0,0.002079,0,665.9815262,0,0,0,1,0,1,0,0,0,0,800,0,0,0,6.25903,0,0,0,0,0,1,"0","0"
3276,4.94141205728637e+47,0,160.78,0,320.27,2,1,0,1,2,101,101,101,0.045,99.999016,50.499508,0,0,0,3,100.998446,101,0,0.1861,6,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"None","Livepeer Token"
2800,4.20878512555127e+47,0,7.28,0.03,21.83,8,6,0,6,12,10000,5921.853994,10000,0,5000,1500.306652,0,0,0,15,7043.988215,10001,0,-7118.327247,6,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"None","XENON"
7091,1.08473695819727e+48,0,0,4361.06,226775.15,0,56,1,4,0,0,8,2.9975,0,0,0,0,0,0,54,2.24,10.47570355,0,10.47570355,2,48674.14325,16318.80678,0,1,1,0,1,0,0,0,0,8420.05581,0,291.390154,8420.05581,0,0,0,0,0,1,1,"OmiseGO","Golem"
7297,1.11928999624548e+48,0,3.49,0,6.32,3,2,0,2,3,112.73706,1875.470504,1000.5,0.012611,1501.447643,666.999528,0,0,0,5,2000.998113,895.399559,0,15.40029901,7,0,183622.0826,0,2,3,0,3,0,0,0,0,2.532966,400.778062,552.295705,2.941523,0,5695.268398,0,0,0,2,3,"EOS","None"
916,1.29132657183461e+47,0,2980.94,2084.12,977821.2,329,106,0,53,121,0.004976,100.59,14.627432,0,181.09125,1.710984,0,0,0,431,579.7740131,831.8030477,0,0.005,271,63523.69068,587082.7363,0,38,111,0,94,0,0,0,0,0,1.337,0,0,0,0,0,0,0,45,89,"BAT","iDAG SPACE"
9016,8.89640263884689e+47,1,0,0,0,0,0,0,0,0,0,2.99,2.025933,0,0,0,0,0,0,0,0.999559,2.918644235,0,0.002883836,1,15,0,0,0,1,0,1,0,0,0,0,13.37,0,0,0,0,0,0,0,0,0,1," ","Blockwell say NOTSAFU"
527,7.24686496590086e+46,0,37.82,1612.27,1286686.93,829,638,0,5,2,0.5,1.275806,0.060154,1.088664,0.671088,0.7102,0,0,0,1636,239.800304,19.45582814,0,5.19988297,6,4686248.607,985438.6143,0,1,4,0,5,0,0,0,0,0,86398,0,117122.7193,0,0,0,0,0,1,5,"blockwell.ai KYC Casper Token","Tronix"
7752,6.22516058425092e+46,1,0,118.22,3534.2,1,10,0,11,1,0,0.967956,0.18829,0.96879,0,0.417465,0,0,0,15,0.499139,0.1,0,9.218729,5,1.421350081,0,0,0,4,0,5,0,0,0,0,0,0,342.83822,0,0,0,0,0,0,0,5," ","XENON"
1029,1.45592618418214e+47,0,0,26153.11,52943.73,0,2,1,2,0,0,20,10.297629,0,0,0.001174,0,0,0,4,6.512763064,101,0,91.35689989,0,1e-12,0,0,0,1,0,1,0,0,0,0,1.337,0,0.703966,0,0,0,0,0,0,0,1,"0","0"
4821,7.29577041531991e+47,0,0,14172.24,226754.57,0,20,1,6,0,0.04433,0.25,0.067549,0,0.106873,0,0,0,0,24,104.0814631,0.703050174,0,141.1409124,0,0.01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0"
6180,9.47321102463878e+47,0,0,40015.56,162156.4,0,7,1,3,0,0,7.95,0.827297,0,0,0,0,0,0,7,1.62881332,5.245,0,27.05109265,1,0,11412.23068,0,1,0,0,0,0,0,0,0,544.538464,0,0,0,0,0,0,0,0,8,0,"Qtum","blockwell.ai KYC Casper Token"
7990,2.116262153517e+47,1,244870.71,0,1703847.85,3,1295,0,289,3,437.997864,500,315.616055,0.001,499.999528,329.74718,0,0,0,1445,408,1213.887394,0,0.031128858,23,0,0,0,0,17,0,17,0,0,0,0,0.030775,25,0,0,0,0,0,0,0,0,17," "," "
5965,9.115321454549e+47,0,0,4123.11,216896.3,1,3,0,1,1,0,4.997824,0.257271,0.018136,11.460381,9.166365,0,0,0,2,0,7.41557093,0,-81.0002833,3,466.516061,0,0,0,3,0,3,0,0,0,0,0,0,1.337,0,0,0,0,0,0,0,3,"None","OmiseGO"
2632,3.92778561629305e+47,0,8088.05,21537.47,775259.83,14,29,0,2,1,0.051372,1.451,0.442536,0.489101,1.701985,0.999397,0,0,0,43,2.339606277,3.07638424,0,0.00062,8,0,0,0,0,6,0,7,0,0,0,0,0,1.337,0,0,0,44.139924,0,0,0,0,7,"None","XENON"
267,2.88878444731288e+46,0,0,0,2312.95,0,209,1,1,0,0.068168,0.559454,0.89115,0,1.690278,0.569458,0,0,0,210,3.797155901,0,0,0,1,1.337,0,0,0,1,0,1,0,0,0,0,0,92.17363,7360.299199,0,0,0,0,0,0,0,1,"None","Golem"
1817,2.7374023959555e+47,0,41813.31,5276.38,168594.93,6,8,0,5,3,0.003464,6.1,2.76638,0.0149,6.254253,2.160171,0,0,0,12,0,0.89030858,0,0.009374638,0,3.964663873,0,0,0,1,0,1,0,0,0,0,0,8469520,799181.9545,10000,0,115.922125,0,0,0,0,1,"0","0"
2390,3.52423362333548e+47,0,1831.69,32760.68,119548.1,6,5,0,3,4,0.11941,0.038022,0.1055,0.098025,0.032174,0,0,0,0,10,39.967,56.82,0,0.049286642,0,630.039231,0,0,0,1,0,1,0,0,0,0,600,624.346,1339.667005,0,0,0,0,0,0,0,1,"0","0"
8843,7.78776360886406e+47,1,0,368.53,11197.9,0,17,1,17,0,0,1.48,0.807052,0,0.8,0.189009,0,0,0,18,6.846149695,13.8165835,0,102.6638159,7,100.337,190.3346977,0,2,5,0,5,0,0,0,0,0,33565,6655.556001,0,0,0,0,0,0,1,5,"blockwell.ai KYC Casper Token","Dropil"
